popularity,dance,duration,energy,tempo,valence,genre
49,0.827,235.147,0.725,129.984,0.12,Hip-Hop
49,0.763,171.053,0.429,120.957,0.227,Hip-Hop
49,0.863,172.814,0.727,126.024,0.636,Hip-Hop
49,0.685,167.84,0.606,142.768,0.16,Hip-Hop
49,0.561,241.36,0.863,80.962,0.168,Hip-Hop
49,0.666,241.467,0.715,85.356,0.1,Hip-Hop
49,0.859,219.413,0.599,140.066,0.539,Hip-Hop
49,0.944,223.36,0.949,116.012,0.763,Hip-Hop
49,0.765,110.518,0.855,149.987,0.424,Hip-Hop
49,0.538,261.04,0.497,127.062,0.158,Hip-Hop
49,0.702,224.067,0.545,120.008,0.302,Hip-Hop
49,0.863,218.99,0.862,120.009,0.703,Hip-Hop
49,0.538,258.64,0.73,87.022,0.083,Hip-Hop
49,0.792,144.787,0.557,142.095,0.413,Hip-Hop
49,0.605,242.173,0.684,72.469,0.287,Hip-Hop
49,0.775,116.82,0.572,122.012,0.421,Hip-Hop
49,0.692,178.827,0.634,123.946,0.338,Hip-Hop
49,0.618,188.529,0.817,152.675,0.478,Hip-Hop
49,0.865,210.187,0.538,120.049,0.518,Hip-Hop
49,0.748,160.268,0.495,149.044,0.316,Hip-Hop
49,0.402,278.52,0.754,145.493,0.246,Hip-Hop
49,0.895,179.436,0.519,89.026,0.0938,Hip-Hop
49,0.659,183.573,0.5,140.067,0.553,Hip-Hop
49,0.417,198.547,0.715,193.703,0.728,Hip-Hop
49,0.587,224.28,0.665,90.758,0.242,Hip-Hop
49,0.634,215.213,0.476,81.315,0.814,Hip-Hop
49,0.724,251.707,0.827,144.973,0.2,Hip-Hop
49,0.729,192.185,0.57,139.002,0.0897,Hip-Hop
49,0.626,199.437,0.539,70.992,0.59,Hip-Hop
49,0.532,208.5,0.808,169.203,0.416,Hip-Hop
49,0.857,259.416,0.508,87.018,0.296,Hip-Hop
49,0.652,162.795,0.37,124.979,0.338,Hip-Hop
49,0.638,190.653,0.849,179.431,0.502,Hip-Hop
49,0.57,194.747,0.476,69.55,0.141,Hip-Hop
49,0.98,94.159,0.397,123.049,0.457,Hip-Hop
49,0.748,275.307,0.733,139.975,0.263,Hip-Hop
49,0.779,169.819,0.819,159.885,0.589,Hip-Hop
49,0.609,119.955,0.658,79.991,0.438,Hip-Hop
49,0.721,212.354,0.528,95.99,0.571,Hip-Hop
49,0.724,331,0.803,90.88,0.53,Hip-Hop
49,0.932,166.844,0.384,120.005,0.38,Hip-Hop
49,0.775,169.091,0.564,120.01,0.448,Hip-Hop
49,0.817,150.5,0.762,82.98,0.516,Hip-Hop
49,0.797,324.4,0.934,116.438,0.519,Hip-Hop
49,0.83,153.191,0.91,94,0.736,Hip-Hop
49,0.682,208.193,0.534,166.09,0.446,Hip-Hop
49,0.795,180.779,0.624,153.852,0.908,Hip-Hop
49,0.512,281.72,0.764,165.831,0.698,Hip-Hop
49,0.681,304.2,0.57,135.121,0.153,Hip-Hop
49,0.721,206.452,0.492,92.942,0.218,Hip-Hop
49,0.669,230.687,0.613,146.012,0.566,Hip-Hop
49,0.681,170.4,0.557,177.364,0.434,Hip-Hop
49,0.775,187.673,0.594,77.976,0.448,Hip-Hop
49,0.684,229.027,0.77,171.942,0.512,Hip-Hop
49,0.622,257.984,0.837,85.922,0.632,Hip-Hop
49,0.584,212.272,0.68,140.04,0.619,Hip-Hop
49,0.694,298.6,0.895,167.974,0.779,Hip-Hop
49,0.471,294.48,0.766,170.863,0.376,Hip-Hop
49,0.809,196.255,0.56,146.94,0.418,Hip-Hop
49,0.315,143.232,0.483,71.234,0.649,Hip-Hop
49,0.802,154,0.664,127.919,0.146,Hip-Hop
49,0.758,152.999,0.716,189.872,0.565,Hip-Hop
49,0.804,257.418,0.555,91.975,0.516,Hip-Hop
49,0.782,264,0.325,139.923,0.604,Hip-Hop
49,0.848,137.453,0.452,140.101,0.111,Hip-Hop
49,0.703,312.2,0.66,123.058,0.404,Hip-Hop
49,0.806,184.92,0.458,135.89,0.819,Hip-Hop
49,0.759,184.575,0.762,125.01,0.27,Hip-Hop
49,0.579,99.267,0.372,98.541,0.282,Hip-Hop
49,0.868,292.333,0.831,91.963,0.653,Hip-Hop
49,0.577,350.227,0.653,147.939,0.46,Hip-Hop
49,0.755,276.373,0.576,134.877,0.555,Hip-Hop
49,0.484,239.787,0.66,88.418,0.588,Hip-Hop
49,0.634,169.107,0.814,86.74,0.879,Hip-Hop
49,0.807,114.333,0.505,120.06,0.266,Hip-Hop
49,0.853,192.082,0.534,139.941,0.368,Hip-Hop
49,0.78,213.333,0.759,117.03,0.767,Hip-Hop
49,0.646,287,0.812,95.014,0.694,Hip-Hop
49,0.602,183.031,0.716,83.022,0.576,Hip-Hop
49,0.485,116.051,0.596,92.513,0.458,Hip-Hop
49,0.527,243.984,0.633,91.129,0.301,Hip-Hop
49,0.561,267.68,0.897,79.687,0.527,Hip-Hop
49,0.694,274.947,0.904,91.016,0.844,Hip-Hop
49,0.694,194.799,0.829,109.998,0.954,Hip-Hop
49,0.793,269.693,0.596,82.113,0.708,Hip-Hop
49,0.728,247.32,0.55,139.863,0.305,Hip-Hop
49,0.817,212.359,0.608,142.13,0.632,Hip-Hop
49,0.411,178.467,0.758,152.296,0.144,Hip-Hop
49,0.632,170,0.686,149.985,0.595,Hip-Hop
49,0.8,290.693,0.619,132.008,0.585,Hip-Hop
49,0.663,250.587,0.607,153.972,0.559,Hip-Hop
49,0.53,242.107,0.701,170.233,0.793,Hip-Hop
49,0.851,185.842,0.623,174.302,0.177,Hip-Hop
49,0.766,257.76,0.533,123.855,0.635,Hip-Hop
49,0.776,198.11,0.956,79.932,0.575,Hip-Hop
49,0.803,322,0.426,88.208,0.65,Hip-Hop
49,0.85,178.422,0.412,130.99,0.663,Hip-Hop
49,0.85,191.787,0.559,149.964,0.562,Hip-Hop
49,0.413,281.98,0.928,83.203,0.469,Hip-Hop
49,0.775,300.907,0.532,128.016,0.344,Hip-Hop
49,0.688,175.392,0.43,76.439,0.489,Hip-Hop
49,0.772,241.882,0.836,167.921,0.763,Hip-Hop
49,0.809,213.987,0.497,152.103,0.451,Hip-Hop
49,0.727,208.961,0.821,135.062,0.519,Hip-Hop
49,0.843,190,0.677,123.934,0.719,Hip-Hop
49,0.585,201.691,0.792,174.964,0.752,Hip-Hop
49,0.93,195.107,0.815,107.645,0.528,Hip-Hop
49,0.529,467.867,0.443,86.937,0.0609,Hip-Hop
49,0.561,225.867,0.431,165.854,0.132,Hip-Hop
49,0.602,240,0.938,168.417,0.562,Hip-Hop
49,0.694,208.707,0.684,122.063,0.286,Hip-Hop
49,0.742,280.707,0.515,120.086,0.587,Hip-Hop
49,0.846,313.427,0.548,138.02,0.751,Hip-Hop
49,0.613,261.67,0.808,94.51,0.736,Hip-Hop
49,0.687,128.72,0.791,100.041,0.629,Hip-Hop
49,0.445,215.696,0.597,79.92,0.373,Hip-Hop
49,0.658,309.947,0.748,136.988,0.284,Hip-Hop
49,0.749,179.918,0.724,103.051,0.597,Hip-Hop
49,0.917,258.104,0.267,119.984,0.516,Hip-Hop
49,0.668,202.351,0.804,144.111,0.598,Hip-Hop
49,0.749,215.533,0.439,81.085,0.557,Hip-Hop
49,0.744,148,0.393,119.626,0.225,Hip-Hop
49,0.814,185.312,0.434,160.015,0.39,Hip-Hop
49,0.761,296.813,0.871,94.081,0.505,Hip-Hop
49,0.642,136.526,0.71,146.074,0.761,Hip-Hop
49,0.672,230.989,0.738,176.081,0.546,Hip-Hop
49,0.685,169.6,0.708,150.006,0.322,Hip-Hop
50,0.391,240,0.957,100.024,0.121,Electronic
50,0.656,307.328,0.653,117.999,0.199,Electronic
50,0.766,232.275,0.839,124.992,0.113,Electronic
50,0.508,230.533,0.808,94.255,0.209,Electronic
50,0.922,245.947,0.701,101.996,0.54,Electronic
50,0.776,325.584,0.474,130.025,0.195,Electronic
50,0.331,339.31,0.668,145.133,0.152,Electronic
50,0.681,315.585,0.915,118.027,0.607,Electronic
50,0.647,263.689,0.397,179.868,0.179,Electronic
50,0.412,382.765,0.903,121.08,0.106,Electronic
50,0.587,269.24,0.805,102.402,0.744,Electronic
50,0.474,182.4,0.731,149.874,0.199,Electronic
50,0.449,249.6,0.963,149.854,0.124,Electronic
50,0.606,168.008,0.862,80.004,0.253,Electronic
50,0.835,246.284,0.514,90,0.571,Electronic
50,0.838,216.96,0.963,124.944,0.558,Electronic
50,0.589,257.6,0.982,150.005,0.284,Electronic
50,0.528,215.613,0.828,169.951,0.249,Electronic
50,0.504,134.4,0.99,74.882,0.106,Electronic
50,0.516,341.027,0.884,173.014,0.338,Electronic
50,0.492,284.493,0.705,103.889,0.59,Electronic
50,0.731,391,0.427,82.208,0.507,Electronic
50,0.711,288.347,0.905,98.931,0.437,Electronic
50,0.596,218,0.538,106.043,0.359,Electronic
50,0.549,326.68,0.84,100.026,0.546,Electronic
50,0.648,356.8,0.586,98.015,0.394,Electronic
50,0.375,418.773,0.728,151.011,0.344,Electronic
50,0.703,211.399,0.871,129.937,0.347,Electronic
50,0.599,426.173,0.789,134.021,0.602,Electronic
50,0.637,246.4,0.988,149.976,0.642,Electronic
50,0.619,370.336,0.264,121.99,0.156,Electronic
50,0.353,212.693,0.422,142.912,0.135,Electronic
50,0.679,330.089,0.95,119.905,0.0495,Electronic
50,0.505,351.252,0.904,123.023,0.237,Electronic
50,0.609,209.032,0.984,154.972,0.263,Electronic
50,0.559,394,0.714,120.999,0.128,Electronic
50,0.585,209.577,0.537,141.958,0.338,Electronic
50,0.669,273.253,0.917,123.179,0.923,Electronic
50,0.561,398.333,0.951,129.041,0.0726,Electronic
50,0.867,332.973,0.714,123.974,0.623,Electronic
50,0.815,145.334,0.462,83.965,0.808,Electronic
50,0.694,299,0.773,132.012,0.896,Electronic
50,0.744,244.72,0.59,165.965,0.626,Electronic
50,0.696,297.84,0.839,100.003,0.278,Electronic
50,0.606,281.147,0.905,126.793,0.672,Electronic
50,0.497,184.552,0.99,145.045,0.165,Electronic
50,0.671,246.707,0.497,95.005,0.114,Electronic
50,0.492,365.08,0.773,123.974,0.197,Electronic
50,0.467,284.263,0.723,139.995,0.207,Electronic
50,0.896,326.809,0.765,120.003,0.657,Electronic
50,0.555,287.253,0.921,116.998,0.217,Electronic
50,0.299,195.208,0.792,149.834,0.306,Electronic
50,0.37,264,0.754,100.035,0.0586,Electronic
50,0.431,266.671,0.906,179.615,0.755,Electronic
50,0.503,205.241,0.852,144.963,0.0884,Electronic
50,0.643,347.467,0.825,96.728,0.766,Electronic
50,0.466,220.8,0.928,99.866,0.181,Electronic
50,0.651,230.053,0.925,106.286,0.658,Electronic
50,0.487,305.147,0.648,89.571,0.703,Electronic
50,0.716,195.625,0.904,128.001,0.479,Electronic
50,0.874,250.56,0.769,123.027,0.158,Electronic
50,0.534,245.955,0.998,150.034,0.186,Electronic
50,0.567,268.333,0.3,141.819,0.196,Anime
50,0.598,92.213,0.883,125.013,0.402,Anime
50,0.355,363.853,0.441,75.894,0.283,Anime
50,0.48,236.187,0.953,94.913,0.616,Anime
50,0.325,148.92,0.936,143.035,0.492,Anime
50,0.334,334.64,0.834,171.857,0.412,Anime
50,0.454,290.147,0.695,78.001,0.271,Anime
50,0.595,247.427,0.895,129.034,0.696,Anime
50,0.583,267.507,0.858,133.942,0.348,Anime
50,0.109,380.053,0.335,75.475,0.0397,Anime
50,0.656,307.328,0.653,117.999,0.199,Jazz
50,0.476,370.64,0.691,94.233,0.691,Jazz
50,0.827,78.202,0.26,89.126,0.894,Jazz
50,0.821,385.987,0.53,118.022,0.941,Jazz
50,0.635,309.724,0.874,89.895,0.632,Jazz
50,0.603,388.507,0.473,109.896,0.279,Jazz
50,0.516,273.951,0.55,140.994,0.33,Jazz
50,0.481,388.04,0.0775,77.882,0.235,Jazz
50,0.55,240.873,0.608,92.762,0.588,Jazz
50,0.552,317.4,0.554,101.319,0.451,Jazz
50,0.456,255.639,0.17,114.13,0.169,Jazz
50,0.665,180.76,0.732,90.007,0.604,Jazz
50,0.571,127.587,0.325,178.546,0.334,Jazz
50,0.652,204.307,0.233,140.017,0.352,Jazz
50,0.703,331.8,0.769,113.984,0.655,Jazz
50,0.601,229.52,0.558,92.948,0.416,Jazz
50,0.219,251.067,0.0304,130.244,0.114,Jazz
50,0.732,156.933,0.138,118.44,0.634,Jazz
50,0.622,174.106,0.645,120.032,0.72,Jazz
50,0.772,173.044,0.422,132.053,0.878,Jazz
50,0.831,194.293,0.622,99.994,0.908,Jazz
50,0.317,187.067,0.158,104.332,0.227,Jazz
50,0.356,420.747,0.811,102.898,0.334,Jazz
50,0.618,255.133,0.778,92.843,0.729,Jazz
50,0.203,173.533,0.0895,173.451,0.115,Jazz
50,0.428,275.071,0.375,78.525,0.142,Jazz
50,0.435,259.067,0.532,106.956,0.574,Jazz
50,0.593,228.107,0.629,179.694,0.148,Jazz
50,0.715,159.405,0.448,96.977,0.642,Jazz
50,0.636,86.154,0.185,78.047,0.765,Jazz
50,0.404,115.696,0.182,204.163,0.842,Jazz
50,0.693,282.507,0.446,94.012,0.53,Jazz
50,0.698,232.267,0.618,110.019,0.448,Jazz
50,0.554,158.747,0.48,91.311,0.626,Jazz
50,0.696,297.84,0.839,100.003,0.278,Jazz
50,0.148,197.6,0.07,75.46,0.0386,Jazz
50,0.592,341.594,0.691,119.996,0.234,Jazz
50,0.868,260.893,0.498,94.062,0.9,Jazz
50,0.653,524.093,0.368,117.161,0.249,Jazz
50,0.487,233.12,0.129,116.914,0.187,Jazz
50,0.593,359.44,0.529,156.441,0.532,Jazz
50,0.577,225.773,0.201,125.905,0.359,Jazz
50,0.593,242.627,0.242,87.155,0.184,Jazz
50,0.825,156.787,0.472,92.013,0.831,Jazz
50,0.588,312.789,0.897,108.006,0.264,Jazz
50,0.355,294.293,0.258,82.183,0.27,Jazz
50,0.569,109.705,0.671,119.548,0.722,Jazz
50,0.626,152.107,0.312,98.708,0.298,Jazz
50,0.618,367.625,0.712,119.959,0.606,Jazz
50,0.94,203.946,0.837,119.985,0.924,Jazz
50,0.323,273.227,0.317,75.445,0.282,Jazz
50,0.634,209.4,0.327,80.825,0.498,Jazz
50,0.374,233,0.345,169.867,0.552,Jazz
50,0.655,167.759,0.625,90.012,0.909,Jazz
50,0.737,311.587,0.295,97.688,0.507,Jazz
50,0.672,262.2,0.559,78.008,0.731,Jazz
50,0.536,244.867,0.386,87.31,0.766,Jazz
50,0.39,234.627,0.389,100.648,0.239,Jazz
50,0.496,185.453,0.388,81.772,0.694,Jazz
50,0.763,220,0.325,64.949,0.383,Jazz
50,0.511,344.32,0.391,112.196,0.58,Jazz
50,0.651,195.118,0.596,172.782,0.42,Jazz
50,0.408,214.227,0.344,150.03,0.159,Jazz
50,0.78,259.12,0.626,93.945,0.667,Jazz
50,0.68,276.333,0.471,93.096,0.281,Jazz
50,0.41,589,0.0786,84.402,0.141,Jazz
50,0.522,371.347,0.739,127.28,0.901,Jazz
50,0.749,228.027,0.797,128.005,0.702,Jazz
50,0.566,113.468,0.125,128.428,0.524,Jazz
50,0.667,160.6,0.607,78.108,0.698,Jazz
50,0.511,318.413,0.031,112.911,0.179,Jazz
50,0.476,171.533,0.284,68.556,0.433,Jazz
50,0.836,359.213,0.709,145.952,0.969,Jazz
50,0.502,292.693,0.352,143.685,0.358,Jazz
50,0.82,236.28,0.616,136.084,0.522,Jazz
50,0.922,245.947,0.701,101.996,0.54,Jazz
50,0.59,170.427,0.823,129.969,0.571,Alternative
50,0.172,343.307,0.904,135.149,0.302,Alternative
50,0.696,268.587,0.484,136.091,0.517,Alternative
50,0.468,193.427,0.863,140.267,0.377,Alternative
50,0.204,254.984,0.921,172.525,0.686,Alternative
50,0.72,198.367,0.567,97.939,0.645,Alternative
50,0.427,215.36,0.396,133.131,0.369,Alternative
50,0.559,326.8,0.92,119.996,0.383,Alternative
50,0.535,177.213,0.854,106.929,0.618,Alternative
50,0.554,233.157,0.935,93.03,0.507,Alternative
50,0.585,241.307,0.345,124.013,0.176,Alternative
50,0.521,181.507,0.956,100.496,0.3,Alternative
50,0.401,222.547,0.698,166.373,0.347,Alternative
50,0.698,259.709,0.353,81.168,0.356,Alternative
50,0.412,203.921,0.896,172.343,0.434,Alternative
50,0.669,150.773,0.9,123.716,0.885,Alternative
50,0.555,436,0.672,100.091,0.171,Alternative
50,0.415,209.267,0.871,141.997,0.254,Alternative
50,0.606,128.497,0.644,93.928,0.743,Alternative
50,0.598,138.173,0.841,116.077,0.367,Alternative
50,0.399,240.4,0.914,94.511,0.691,Alternative
50,0.476,241.449,0.415,143.819,0.321,Alternative
50,0.687,203.913,0.898,100.014,0.436,Alternative
50,0.509,225.188,0.871,80.008,0.351,Alternative
50,0.491,240.773,0.91,78.06,0.345,Alternative
50,0.606,294.027,0.977,109.41,0.809,Alternative
50,0.509,189.131,0.825,102.999,0.653,Alternative
50,0.482,345.693,0.751,148.048,0.521,Alternative
50,0.625,192.987,0.87,157.971,0.731,Alternative
50,0.536,200.373,0.664,89.963,0.38,Alternative
50,0.649,206.182,0.564,135.738,0.555,Alternative
50,0.617,224.186,0.421,131.653,0.39,Alternative
50,0.755,356.482,0.852,113.99,0.56,Alternative
50,0.488,251.267,0.725,145.875,0.48,Alternative
50,0.369,248.44,0.365,181.019,0.222,Alternative
50,0.481,301.533,0.879,89.436,0.533,Alternative
50,0.811,266.44,0.678,91.976,0.426,Alternative
50,0.477,342.533,0.953,96.014,0.356,Alternative
50,0.564,191.373,0.968,103.885,0.352,Alternative
50,0.285,206.693,0.875,168.151,0.646,Alternative
50,0.905,250.693,0.945,131.597,0.944,Alternative
50,0.542,218.533,0.986,108.059,0.265,Alternative
50,0.523,172.573,0.886,171.958,0.745,Alternative
50,0.694,239.933,0.866,94.157,0.743,Alternative
50,0.398,232.267,0.902,166.823,0.491,Alternative
50,0.68,321.16,0.852,94.523,0.707,Alternative
50,0.601,231.96,0.911,115.047,0.518,Alternative
50,0.808,254.933,0.765,92.044,0.761,Alternative
50,0.419,374.352,0.587,124.88,0.0767,Alternative
50,0.307,367.16,0.407,90.255,0.0433,Alternative
50,0.492,235.627,0.931,159.923,0.254,Alternative
50,0.538,176.544,0.994,108.02,0.279,Alternative
50,0.894,251.381,0.569,110.005,0.827,Alternative
50,0.442,210.867,0.94,155.921,0.289,Alternative
50,0.606,218.747,0.54,116.08,0.339,Alternative
50,0.575,246.333,0.591,107.967,0.332,Alternative
50,0.531,136.427,0.849,119.516,0.305,Alternative
50,0.698,230,0.85,120.032,0.194,Alternative
50,0.209,230.323,0.962,184.267,0.351,Alternative
50,0.3,259.307,0.971,184.536,0.336,Alternative
50,0.58,229.2,0.913,88.012,0.628,Alternative
50,0.423,112.067,0.59,76.035,0.387,Alternative
50,0.776,187.653,0.601,82.481,0.416,Alternative
50,0.271,485.018,0.624,74.611,0.242,Alternative
50,0.712,231.448,0.217,136.986,0.468,Alternative
50,0.582,302.12,0.734,127.071,0.644,Alternative
50,0.478,236.438,0.944,159.972,0.618,Alternative
50,0.399,248.854,0.578,80.22,0.433,Alternative
50,0.552,225.547,0.703,139.991,0.406,Alternative
50,0.568,165.347,0.735,98.022,0.546,Alternative
50,0.477,327.211,0.737,121.833,0.325,Alternative
50,0.681,275.52,0.88,124.885,0.38,Alternative
50,0.604,263.64,0.988,128.04,0.683,Alternative
50,0.442,184.173,0.652,75.576,0.18,Alternative
50,0.831,182.806,0.79,110.955,0.642,Alternative
50,0.555,216.765,0.62,193.924,0.371,Alternative
50,0.577,245.893,0.766,88.013,0.452,Alternative
50,0.772,172.116,0.691,145.046,0.501,Alternative
50,0.676,175.455,0.919,144.079,0.822,Alternative
50,0.492,389.08,0.628,87.899,0.151,Alternative
50,0.631,138.439,0.315,144.87,0.335,Alternative
50,0.544,228.027,0.987,99.928,0.409,Alternative
50,0.283,347.387,0.839,75.594,0.181,Alternative
50,0.495,247.055,0.533,79.71,0.424,Alternative
50,0.37,232.947,0.813,176.22,0.202,Alternative
50,0.577,219.507,0.464,90.557,0.346,Alternative
50,0.314,262.133,0.37,116.044,0.28,Alternative
50,0.619,198.48,0.848,90.002,0.543,Alternative
50,0.7,256.027,0.118,122.591,0.335,Alternative
50,0.419,271.027,0.71,143.968,0.242,Alternative
50,0.58,104.427,0.722,47.917,0.777,Alternative
50,0.756,264.03,0.776,122.982,0.807,Alternative
50,0.72,266.978,0.691,115.966,0.34,Alternative
50,0.776,320.269,0.408,116.98,0.778,Alternative
50,0.83,198.64,0.655,120.019,0.521,Alternative
50,0.749,215.011,0.636,145.074,0.575,Alternative
50,0.343,338.2,0.746,159.833,0.194,Alternative
50,0.65,253.198,0.248,83.894,0.366,Alternative
50,0.387,214.627,0.843,168.149,0.378,Alternative
50,0.514,247.92,0.784,150.326,0.567,Alternative
50,0.612,251.75,0.55,144.83,0.095,Alternative
50,0.704,309.307,0.391,87.95,0.687,Alternative
50,0.752,253.108,0.482,109.968,0.416,Alternative
50,0.539,182.95,0.903,135.128,0.693,Alternative
50,0.474,189.973,0.966,150.051,0.742,Alternative
50,0.752,153.84,0.444,108.016,0.499,Alternative
50,0.869,204.907,0.796,117.99,0.726,Alternative
50,0.359,175.007,0.721,95.84,0.603,Alternative
50,0.468,186.527,0.98,95.953,0.341,Alternative
50,0.537,281.96,0.589,131.272,0.339,Alternative
50,0.559,210.187,0.876,95.07,0.4,Alternative
50,0.683,250.773,0.937,135.992,0.748,Alternative
50,0.516,266.493,0.377,89.794,0.421,Alternative
50,0.492,262.947,0.59,91.018,0.124,Alternative
50,0.789,207.057,0.507,91.979,0.226,Alternative
50,0.509,284.96,0.31,80.529,0.227,Alternative
50,0.673,264.984,0.757,96.126,0.641,Alternative
50,0.694,192.707,0.504,98.006,0.605,Alternative
50,0.603,155.72,0.868,131.519,0.68,Alternative
50,0.823,276.5,0.788,119.981,0.96,Alternative
50,0.247,255.327,0.869,175.26,0.601,Alternative
50,0.482,218.467,0.754,121.418,0.301,Alternative
50,0.459,203.333,0.524,179.687,0.532,Alternative
50,0.657,133.347,0.438,82.075,0.688,Alternative
50,0.707,221.626,0.694,115.993,0.518,Alternative
50,0.502,256.44,0.934,134.898,0.67,Alternative
50,0.637,186,0.663,159.919,0.594,Alternative
50,0.404,220.013,0.726,168.878,0.408,Alternative
50,0.523,218.454,0.834,135.974,0.559,Alternative
50,0.686,251,0.822,89.991,0.776,Alternative
50,0.541,195.093,0.498,74.052,0.136,Alternative
50,0.319,275.133,0.873,136.378,0.0747,Alternative
50,0.888,282.52,0.574,104.716,0.696,Alternative
50,0.741,295.36,0.617,91.965,0.331,Alternative
50,0.621,200.72,0.434,150.132,0.0399,Alternative
50,0.445,209.518,0.376,129.022,0.473,Alternative
50,0.422,205.427,0.953,152.009,0.2,Alternative
50,0.508,249.227,0.577,104.214,0.418,Alternative
50,0.547,303.693,0.884,146.75,0.608,Alternative
50,0.536,164.257,0.318,109.674,0.461,Alternative
50,0.224,590.437,0.467,144.012,0.0622,Alternative
50,0.571,191.267,0.858,92.523,0.716,Alternative
50,0.262,172.587,0.867,179.985,0.485,Alternative
50,0.745,205.714,0.521,98.036,0.668,Alternative
50,0.574,278.32,0.712,140.012,0.262,Alternative
50,0.61,253.6,0.884,139.966,0.577,Alternative
50,0.552,291.866,0.934,130.001,0.863,Alternative
50,0.419,222.2,0.412,136.065,0.164,Alternative
50,0.578,237.56,0.37,96.243,0.0635,Alternative
50,0.432,229.583,0.866,68.039,0.353,Alternative
50,0.529,186.335,0.449,80.776,0.37,Alternative
50,0.566,225.893,0.8,130.052,0.819,Alternative
50,0.566,185.76,0.848,117.02,0.268,Alternative
50,0.486,185.533,0.87,97.013,0.336,Alternative
50,0.528,190.507,0.799,94.994,0.515,Alternative
50,0.764,140.293,0.33,119.978,0.0686,Alternative
50,0.49,187.853,0.861,93.984,0.586,Alternative
50,0.862,247.015,0.671,110.987,0.439,Alternative
50,0.54,168.667,0.486,119.871,0.491,Alternative
50,0.573,293.268,0.856,199.952,0.687,Alternative
50,0.653,125.133,0.381,140.08,0.133,Alternative
50,0.505,222.975,0.892,155.095,0.361,Alternative
50,0.503,366.333,0.678,112.277,0.501,Alternative
50,0.259,267.2,0.536,143.948,0.29,Alternative
50,0.385,130.333,0.791,194.638,0.764,Alternative
50,0.543,198.763,0.953,131.425,0.589,Alternative
50,0.5,229.466,0.927,109.02,0.26,Alternative
50,0.489,252.8,0.963,120.015,0.303,Alternative
50,0.396,256.493,0.765,150.115,0.308,Alternative
50,0.554,205.413,0.789,135.072,0.582,Alternative
50,0.661,188.84,0.66,120.617,0.814,Alternative
50,0.465,241.147,0.946,133.802,0.338,Alternative
50,0.617,225.4,0.926,125.018,0.61,Alternative
50,0.42,224.066,0.224,97.749,0.114,Alternative
50,0.467,208.32,0.488,111.838,0.267,Alternative
50,0.371,163.707,0.259,140.425,0.0467,Alternative
50,0.387,369.04,0.674,139.751,0.277,Alternative
50,0.911,243.267,0.614,99.025,0.601,Alternative
50,0.28,224.507,0.947,90.149,0.401,Alternative
50,0.873,218.08,0.586,92.907,0.533,Alternative
50,0.695,225.775,0.545,129.001,0.0387,Alternative
50,0.497,165.863,0.986,175.56,0.556,Alternative
50,0.481,239.387,0.804,102.052,0.237,Alternative
50,0.539,215.413,0.704,145.056,0.185,Alternative
50,0.617,189.133,0.85,125.03,0.589,Alternative
50,0.167,229.96,0.975,199.06,0.0918,Alternative
50,0.538,233.994,0.787,79.887,0.42,Alternative
50,0.681,279.76,0.699,122.254,0.601,Alternative
50,0.432,206.973,0.534,92.624,0.406,Alternative
50,0.574,221.362,0.894,89.979,0.458,Alternative
50,0.517,260.094,0.561,139.959,0.149,Alternative
50,0.28,142.947,0.976,182.483,0.107,Alternative
50,0.458,206.707,0.969,127.116,0.291,Alternative
50,0.557,236.293,0.979,136.011,0.229,Alternative
50,0.404,294.933,0.508,143.911,0.278,Alternative
50,0.316,245.88,0.748,79.337,0.256,Alternative
50,0.582,254.36,0.814,170.02,0.331,Alternative
50,0.509,479.067,0.556,78.049,0.44,Alternative
50,0.498,213,0.946,106.275,0.31,Alternative
50,0.671,247.507,0.763,120.013,0.304,Alternative
50,0.555,238.6,0.726,107.719,0.505,Alternative
50,0.803,200.358,0.513,110.024,0.758,Alternative
50,0.585,152.532,0.621,107.991,0.563,Alternative
50,0.427,189.36,0.913,124.421,0.47,Alternative
50,0.412,197,0.88,105.241,0.234,Alternative
50,0.214,216,0.514,74.997,0.199,Alternative
50,0.519,240.64,0.724,135.051,0.467,Alternative
50,0.444,300.2,0.731,77.979,0.248,Alternative
50,0.703,230.44,0.408,125.949,0.434,Country
50,0.567,196.027,0.513,111.359,0.557,Country
50,0.621,227.64,0.469,144.665,0.511,Country
50,0.475,170.547,0.88,167.996,0.403,Country
50,0.343,450.6,0.755,105.174,0.88,Country
50,0.391,185.01,0.392,144.014,0.155,Country
50,0.472,174.827,0.338,85.66,0.522,Country
50,0.644,172.147,0.743,95.999,0.828,Country
50,0.427,250.533,0.678,137.791,0.158,Country
50,0.622,253,0.392,77.991,0.274,Country
50,0.598,170.067,0.831,150.104,0.814,Country
50,0.557,206.107,0.703,141.097,0.352,Country
50,0.672,173.933,0.5,105.357,0.962,Country
50,0.635,313.88,0.275,96.737,0.323,Country
50,0.773,259.374,0.556,100.015,0.335,Country
50,0.382,252.267,0.75,82.075,0.593,Country
50,0.596,168.053,0.869,134.011,0.924,Country
50,0.633,322.307,0.477,140.129,0.513,Country
50,0.561,199.347,0.932,126.116,0.495,Country
50,0.529,163.453,0.869,172.073,0.78,Country
50,0.606,291.84,0.182,103.839,0.302,Country
50,0.427,208.027,0.393,177.429,0.244,Country
50,0.711,216.64,0.755,119.984,0.656,Country
